id,LONGITUDE,LATITUDE
Q084,606808.0060273695,4510850.557510173
Q084,606578.0993643771,4510696.261006139
Q084,606574.1458837993,4510702.934129541
Q084,606805.8523420178,4510853.867641883
Q084,606712.9309651989,4510876.174245783
Q084,605526.7584479853,4509449.009035257
Q084,605765.347740151,4509687.661408212
Q084,605596.827309506,4509467.348044673
Q084A,598907.3280078252,4507780.495404392
Q084A,599039.0895326362,4507895.283150209
Q084A,598945.8801431162,4507927.700148121
Q084A,598003.1782520289,4509170.550373508
Q084A,597833.5786802934,4509448.614596555
Q084A,597846.5180956381,4509450.707265083
Q084A,598019.3935178132,4509177.834034187
Q084A,598370.7217581348,4508453.063808224
Q084A,598212.54394273,4508732.844658737
Q084A,598338.0688366975,4508531.602490256
Q084A,598172.5771576097,4508833.676622
Q084A,598184.7434872346,4508745.612690282
Q084A,598218.5101492269,4508835.546173514
Q084A,598227.5342525761,4508839.377306453
Q084A,597413.7274432331,4510388.929446128
Q084A,597482.4293785729,4510329.992236652
Q084A,597552.8516110028,4510536.94546662
Q084A,597760.6058191527,4509531.051281212
Q084A,597580.409196389,4509804.691471165
Q084A,597669.1745867615,4509702.747459459
Q084A,597504.4698384842,4510166.806702754
Q084A,597568.0296544513,4509899.397031979
Q084A,597464.88391858,4510091.321068094
Q084A,597380.5011452488,4510352.907186886
Q084A,597326.3561492799,4511091.742210575
Q084A,597224.7146519935,4511340.3281122185
Q084A,597342.5908042522,4511097.631917905
Q084A,597141.7033567389,4511387.320524616
Q084A,597009.5198633561,4511529.041685238
Q084A,596941.4999100624,4511776.900204672
Q084A,596931.8756173353,4511772.280152356
Q084A,596958.8324667288,4511781.108521091
Q084A,596962.9903853994,4511793.383902951
Q084A,597389.3510221667,4510631.136868641
Q084A,597524.1850284735,4510433.517599897
Q084A,597623.0796332846,4510588.637622109
Q084A,597347.3043835895,4510607.578179594
Q084A,597288.6117191965,4510466.703021602
Q084A,597381.8776386343,4510707.780370799
Q084A,597509.5002925504,4510704.931091367
Q084A,597618.6966347428,4510663.430072877
Q084A,597452.5657411626,4510768.893232463
Q084A,596241.9472930605,4512834.456476775
Q084A,596548.9598686363,4512701.862185343
Q084A,596760.37919831,4512599.992436481
Q084A,596560.9329233167,4512701.142534425
Q084A,596669.9233650161,4512702.034773502
Q084A,596344.8462148784,4512782.139068101
Q084A,596579.6240002771,4512640.39460902
Q084A,596479.5919148691,4512691.337119863
Q084A,596375.0343468805,4512738.392558625
Q084A,596878.4348295898,4512513.377856184
Q084A,596832.0597458739,4512480.855731267
Q084A,596998.634006239,4512582.054931684
Q084A,596743.3773984415,4512683.758997785
Q084A,593699.8199997538,4513385.649864689
Q084A,593649.8378770296,4513444.828313777
Q084A,593575.5596141056,4513348.295209058
Q084A,593545.3609811137,4513350.720035844
Q084A,593547.1613004392,4513379.11775004
Q084A,592650.8316177452,4513526.94408797
Q084A,595527.2224626715,4513930.308795401
Q084A,595686.8127260573,4513791.562805063
Q084A,595403.2350543994,4513969.7515667705
Q084A,594916.7614246167,4513899.782377791
Q084A,594999.3773470153,4513977.152798328
Q084A,596558.004108123,4512826.412358215
Q084A,596838.4294487081,4512738.837576068
Q084A,596692.7350002461,4512721.937155931
Q084A,596419.8615350955,4512838.043153991
Q084A,596219.6747819349,4513052.607378124
Q084A,596050.8826939798,4513297.824478438
Q084A,595882.0905120766,4513543.041390557
Q084A,595782.8194038366,4513700.822217232
Q084A,595983.693466866,4513481.113961762
Q084A,596143.6470655671,4513231.392367402
Q084A,596309.721786696,4512988.372493486
Q084A,596799.5051674554,4512088.656681875
Q084A,596671.6082347743,4512407.298549461
Q084A,596820.3949212403,4512100.551090393
Q084A,596855.9181493848,4512306.206947312
Q084A,596872.9152078982,4512034.546663252
Q084A,596844.6167726615,4512121.106578048
Q084A,596773.7372017556,4512385.210840343
Q084A,596886.7033907485,4512248.103266446
Q084A,596904.1752883566,4512248.327329603
Q084A,596744.7990082129,4512339.379962441
Q084A,596764.8410937755,4512346.310077304
Q084A,596938.6020811613,4512473.26684434
Q084A,596880.97183115,4512249.615215258
Q084A,596905.4051390575,4511953.424807563
Q084A,596874.0549092294,4512243.84471949
Q084A,596847.539949018,4512536.623745799
Q084A,596824.6699764406,4512456.9935822105
Q084A,596634.8896572724,4512553.149130784
Q084A,596788.6285883258,4512530.353905966
Q084A,596818.9311868554,4512542.832068883
Q086,599912.7985814398,4514139.391433114
Q086,599825.7538159881,4514406.105399982
Q086,599879.5370243787,4514572.497200442
Q094,597243.2137116101,4502913.732643907
Q094,597363.1818059011,4502995.269743157
Q094,597090.5864345765,4503028.090198316
Q094,596747.8183029064,4503170.884110123
Q094,596943.8011803185,4503041.837564526
Q094,596681.1206945989,4503124.068960401
Q094D,597295.908336617,4502780.970004773
Q094D,597098.4171526488,4502764.773459606
Q094D,596785.6079460838,4502775.314602107
Q094D,596999.3363232731,4502843.13777687
Q094D,596753.228710751,4502993.788514744
Q096,606485.2864217706,4502370.146239753
Q096,606165.2417226383,4502373.1843850585
Q096,605845.2816236543,4502382.944384708
Q096,606000.5665379893,4502384.870194365
Q096,606319.486264951,4502382.006504228
Q096,605680.9552165671,4502395.043081696
Q096,605579.8414999449,4502382.88930096
Q096,597954.9544494626,4502236.219644052
Q096,598110.8669672289,4502399.335916918
Q096,606256.8105653335,4502401.4402061375
Q096,606145.4211039282,4502415.951913641
Q096,606525.5538128312,4502460.511084386
Q096,602141.3281331597,4502432.17143651
Q096,601861.7872313675,4502457.25163076
Q096,606129.7476531968,4502442.1225663135
Q096,606251.6237525904,4502427.757121672
Q096,605902.6467143759,4502457.564660643
Q096,605968.4773164045,4502423.71422984
Q096,605677.0377809214,4502422.146768609
Q096,605573.8817555748,4502463.994735751
Q096,605864.5626321138,4502442.9223673195
Q096,603843.1322955707,4502578.411024638
Q096,603616.6873697832,4502618.469473482
Q096,597924.8379349527,4502404.7831116645
Q096,598111.8484205351,4502437.035884308
Q096,602122.6745947138,4502446.158699456
Q096,602226.4828793356,4502469.638864217
Q096,602069.0365061648,4502492.345238411
Q096,602055.1135555244,4502476.658677939
Q096,603220.3925067453,4502574.822159345
Q096,603298.6523449781,4502567.799291199
Q096,603509.0636463484,4502576.573907431
Q096,603513.8568719716,4502599.996264174
Q096,597951.809994062,4502480.320162719
Q096,597927.6502905597,4502565.52442002
Q096,603304.8272179516,4502505.678947488
Q096,603304.0175421106,4502519.443212387
Q096,603792.8383893208,4502547.991968775
Q096,603650.8763817768,4502528.95698962
Q096,603466.0003979122,4502537.45480428
Q096B,599498.7894429518,4502239.890897511
Q096B,599429.9733094266,4502277.046690688
Q096B,599198.8520912377,4502281.106954884
Q099,599057.3240936098,4508750.327395737
Q099,599116.2762470568,4508506.455766734
Q099,598983.7957263776,4508748.275330906
Q099,598861.577696759,4507954.956461036
Q099,598790.9232469375,4507749.337424232
Q099,598755.4357488296,4507922.611054556
Q099,598524.3143280457,4508139.379156663
Q099,598362.1912608879,4508401.047730539
Q099,598486.5668129574,4508287.063900628
Q099,598695.0002707175,4508049.996048228
Q099,598786.2626121591,4507902.9638427645
Q099,598786.2626121591,4507902.9638427645
Q099,598085.9489981659,4509162.363313622
Q099,598095.7551324543,4509173.620331624
Q099,598479.7697499121,4509039.9505700115
Q099,598380.2244286895,4508823.030330634
Q099,598438.438161306,4508527.150964583
Q099,598596.7246521543,4508282.567127431
Q099,598705.254037924,4508548.76972122
Q099,598718.4553505288,4508849.050386289
Q099,598556.7797722956,4509098.578222515
Q099,598749.2953083136,4508923.2091823835
Q099,598953.809607208,4508690.947015432
Q099,599048.4719821184,4508460.582922261
Q099,598769.6385151497,4508478.41486797
Q099,598772.6758338528,4508190.071834364
Q099,598755.5047430727,4508079.313579277
Q099,598539.5980960691,4508298.883308089
Q099,598382.0231949826,4508567.133849156
Q099,598274.9623329286,4508843.030394182
Q099,598397.5411240906,4509101.214742801
Q099,598820.528419087,4508894.198060446
Q099,598610.8430032381,4509148.536553953
Q099,598769.1560739344,4509025.373472111
Q099,598967.9408428943,4508831.247958256
Q099,598496.3052782235,4509196.499661061
Q099,598252.1912855811,4509168.806631348
Q099,598394.5067979838,4509171.349996647
Q099,598272.6496360691,4509800.408193014
Q099,598287.1133786215,4509808.63092629
Q099,598156.2179075286,4510013.515526302
Q099,598191.7931324992,4510170.756999301
Q099,598514.3606602859,4509370.08876425
Q099,598553.2387979698,4509368.527130811
Q099,598063.6509020792,4509249.904870416
Q099,597878.562725232,4509481.1859028265
Q099,597877.161166125,4509484.18173771
Q099,598063.4742764477,4509253.886331868
Q099,598436.2511641844,4509367.911735657
Q099,598347.4054882954,4509638.550984075
Q099,598430.818941501,4509436.585986186
Q099,597678.9104679745,4509790.938075197
Q099,597819.2854410232,4509579.31765567
Q099,597667.7730525472,4509785.745450331
Q099,598010.7732569347,4510385.1766503295
Q099,597758.7858389976,4510430.607480708
Q099,597633.4108052984,4510195.353122011
Q099,597758.4630485604,4509930.477171725
Q099,597850.6912802911,4509644.16101563
Q099,598032.5576999264,4509421.254541337
Q099,598228.0145997178,4509273.553746676
Q099,598406.5868637209,4509237.367720856
Q099,598163.9983396516,4509217.189714586
Q099,597983.616249868,4509433.363855252
Q099,597800.5418237468,4509626.442744369
Q099,597651.768277818,4509885.14741275
Q099,597578.8783365996,4510172.976382898
Q099,597636.0177225203,4510456.825448721
Q099,597915.0909123314,4510501.554986366
Q099,598101.3359223838,4510236.415508826
Q099,598167.0726676851,4509942.48001634
Q099,598316.4164686329,4509682.905511805
Q099,598412.7422496896,4509393.376374771
Q099,598310.7670927114,4509466.399333113
Q099,598109.8531817775,4509669.914297522
Q099,598056.6382179074,4509952.165544048
Q099,598067.5953297939,4510254.052896074
Q099,598188.6380550314,4510192.474639406
Q099,598163.7798101881,4510182.612839466
Q099,597561.2107373293,4510201.289417457
Q099,597597.3966018633,4509935.151552588
Q099,597544.8957945034,4510263.086273113
Q099,597631.7718727668,4510578.758976251
Q099,597624.05499213445,4510524.919107877
Q099,597731.1201103076,4510470.185814614
Q099,597803.2464773502,4510460.37715971
Q099,598156.783811978,4510500.474283312
Q099,598193.3384779004,4510197.97033348
Q099,598140.2754479992,4510497.846739745
Q099,597846.561434926,4510510.226344831
Q099,597659.8737932433,4510526.013244211
Q099,598038.0038261748,4510657.060446297
Q099,598246.4640345394,4510542.28830664
Q099,598323.5775381996,4510260.85832002
Q099,598301.7849801523,4509973.972902814
Q099,598396.7766232288,4509702.261944112
Q099,598447.5697028323,4509573.092017088
Q099,598328.6838167713,4509839.579317648
Q099,598299.462649421,4510121.374590604
Q099,598261.570194416,4510403.536909662
Q099,598198.9558259917,4510686.720818888
Q099,597245.1478990401,4510608.730012335
Q099,597256.0199963561,4510796.115022036
Q099,597365.7485267911,4510846.276095414
Q099,597288.1157051099,4510572.4763403125
Q099,597060.4997660439,4510718.477411402
Q099,597077.0631420554,4510827.372378942
Q099,598084.8972084848,4510565.493202457
Q099,598111.9986947507,4510570.36356138
Q099,597875.7526547143,4510572.201304941
Q099,597841.2822521703,4510623.653928209
Q099,597990.9216949751,4510723.6811791845
Q099,597902.2798383737,4510712.27105242
Q099,597875.4179690479,4510743.83377189
Q099,598064.3910935692,4511013.435624747
Q099,598234.3444597232,4511134.399639826
Q099,597142.9816426983,4510738.879702787
Q099,597604.6925704977,4510833.697624507
Q099,597655.6790701062,4510735.223449326
Q099,597531.4189622859,4510834.085834362
Q099,597648.9710482495,4510692.483382585
Q099,597421.6610821494,4510868.205660635
Q099,597507.637116842,4510775.951179812
Q099,597719.9160176027,4510810.392776115
Q099,597886.7414320849,4510899.445624127
Q099,597759.6844046925,4510928.726839721
Q099,597462.2697625115,4510841.7295208005
Q099,597548.0522799978,4511023.909258817
Q099,597943.4006443104,4511026.024782839
Q099,597865.5328377397,4511065.2489252705
Q099,597800.948342117,4511041.848426031
Q099,597619.33485337,4511043.733365747
Q099,598031.0369050329,4511988.391604273
Q099,597423.0682469,4512498.558720992
Q099,597052.7904924233,4512651.730712728
Q099,596858.1873727362,4512646.239806231
Q099,597201.5039275333,4512723.331789997
Q099,597714.0653199382,4513151.6706996225
Q099,597479.5414932506,4512974.656108816
Q099,597274.1388061823,4512760.522796567
Q099,597026.0395249866,4512674.21608095
Q099,596924.185738341,4512675.88334239
Q099,597178.9088792665,4512761.241746755
Q099,597406.820545463,4512951.240630448
Q099,597634.7322704844,4513141.23971778
Q099,597006.3190344543,4511966.660955544
Q099,597970.2850725566,4511958.328453196
Q099,597818.6933351798,4511951.325164448
Q099,597768.0178153855,4511975.815119522
Q099,598038.6176148704,4512119.3141316
Q099,597782.1182964686,4511928.80296997
Q099,597388.8938462002,4512035.68156316
Q099,597116.3288422122,4511925.236547761
Q099,597310.8383958284,4512068.003808472
Q099,597588.9784349597,4512119.315682587
Q099,597550.1560944093,4512181.470041248
Q099,597207.6504469452,4511725.174009427
Q099,597533.1819853127,4511846.951011013
Q099,597335.0867225428,4511751.516147646
Q099,597307.4489100861,4511857.93307221
Q099,597191.6301817005,4511750.199744999
Q099,597019.9700106732,4511884.496284611
Q099,596978.7170509207,4511817.7227392495
Q099,597023.7950731514,4511773.86236148
Q099,597927.0185844016,4511794.11015434
Q099,598114.2479820916,4511916.447963019
Q099,598194.1340925224,4511694.061754222
Q099,597893.133679236,4511684.713188003
Q099,597765.4909991019,4511855.535737218
Q099,597094.22555888,4511509.31600662
Q099,597241.5700944918,4511246.656806329
Q099,597356.5180496469,4510968.069243064
Q099,597446.1777409324,4510680.4755701935
Q099,597503.6342576938,4510384.57790038
Q099,597537.5594033925,4510085.000756175
Q099,597634.8233406213,4509801.004315015
Q099,597802.1366868345,4509551.185297004
Q099,597982.8913074539,4509310.283217218
Q099,598122.3142698989,4509043.603511566
Q099,598250.9710605093,4508770.902219091
Q099,598379.6276873725,4508498.200777056
Q099,598549.2510955995,4508249.522264783
Q099,598747.5465448425,4508023.628202313
Q099,598547.9075219593,4508245.482411642
Q099,598374.8076107651,4508492.373221833
Q099,598246.1996491436,4508764.983809737
Q099,598118.6370239835,4509038.198632079
Q099,597976.4679791059,4509302.703108875
Q099,597796.7307495943,4509544.804312801
Q099,597632.4717872525,4509797.065434091
Q099,597533.6737718481,4510081.064339153
Q099,597479.7793170963,4510377.735424765
Q099,597425.8846486621,4510674.406459645
Q099,597351.7899667184,4510965.318781965
Q099,597239.5244180548,4511245.03846986
Q099,597091.2243721574,4511507.574856711
Q099,598127.4909723556,4511171.374520898
Q099,598045.801409548,4511146.139967486
Q099,598208.2135443975,4511283.176740642
Q099,597499.1434080029,4511048.402504506
Q099,597644.581320368,4511167.337472708
Q099,597023.6625433264,4511137.791605992
Q099,597819.6419018356,4511113.441316504
Q099,597840.6536851793,4511353.256858592
Q099,598010.8790598516,4511204.275368436
Q099,597381.3361080373,4511232.180244272
Q099,597403.735302612,4510979.237396503
Q099,597266.5060640224,4511276.074533354
Q099,597443.768922863,4511196.4159145
Q099,597058.5787739176,4511087.650475638
Q099,597143.6998430664,4510858.765613345
Q099,596953.6258071953,4510974.888095738
Q099,596879.489426563,4511261.167485567
Q099,596847.246905038,4511344.114139162
Q099,596802.1036440928,4511544.617787569
Q099,597022.1360077272,4511562.322887424
Q099,596931.8139866673,4511441.380840565
Q099,596920.2283021383,4511227.39349432
Q099,597251.2755389904,4511158.461855421
Q099,597223.5448184608,4510930.253154534
Q099,597067.667734412,4511204.6265090015
Q099,598418.8735571655,4511520.275962458
Q099,598176.3882376017,4511623.761968292
Q099,597123.9186136666,4511578.048694481
Q099,597994.1001384446,4511568.120991873
Q099,598049.8499051334,4511720.761392985
Q099,598417.4244673003,4511551.433816293
Q099,598317.7802489789,4511802.408270423
Q099,598546.9913635077,4511789.15250917
Q099,597638.3065387885,4511632.771819494
Q099,597814.2774219221,4511651.37015521
Q099,596811.2325458754,4511349.900583616
Q099,598337.3484434902,4511298.571316224
Q099,597501.2972009734,4511293.628690593
Q099,597739.487700523,4511185.644769527
Q099,597616.7704837754,4511269.280999936
